_id	model.x	model.y	lemma	wf	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw
church/NN/br-a07/1303	-0.0792872556203394	-0.0716054122503242	church	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 Africa, the Middle East and Latin America. Interviews with several <font color=green>church</font>  leaders have disclosed that this development has raised the question	3	1	2.31	0.33	5
church/NN/br-a07/1325	-0.0919158628650805	-0.110049627333402	church	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 the Peace Corps will be able to prevent confusion for <font color=green>church</font>  and state over methods, means and goals. There are a	4	3	1.99	0.75	4
church/NN/br-a07/1487	-0.120488264900974	-0.0829889721294119	church	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 projects and still preserve the constitutional requirement on separation of <font color=green>church</font>  and state? R. Sargent Shriver Jr., director of the corps	4	1	1.92	0.25	6
church/NN/br-a10/1754	-0.0328042008680363	-0.0472798474038516	church	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 one out of three Americans has vital contact with the <font color=green>church</font> . This means that more than 100 million have no vital	1	1	1.93	1	4
church/NN/br-a10/1769	0.00836037151541195	-0.0414624465789975	church	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 more than 100 million have no vital touch with the <font color=green>church</font>  or religious life'', he told delegates Friday. Talking of the	3	2	1.85	0.67	6
church/NN/br-a10/1850	-0.371959775585806	-0.0664290586756189	church	church	NN	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 adding that the denomination had a national goal of one <font color=green>church</font>  for every 10000 persons.`` In this light we need 1000	3	1	1.57	0.33	1
church/NN/br-a10/1940	-0.123162906195001	-0.12769795246804	church	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 this would necessitate some changes in methods, he said.`` The <font color=green>church</font>  's ability to change her methods is going to determine	1	0	2.09	0	4
church/NN/br-a16/453	0.16685912718498	-0.0430755302427336	church	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 a small one at noon tomorrow in St. Bernadine 's <font color=green>church</font> , Forest Park. A small reception will follow in the Oak	4	2	2.31	0.5	4
church/NN/br-a17/1770	0.224521693147919	-0.0660695884457872	church	Church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 College of Technology, in the chapel of the First Presbyterian <font color=green>Church</font>  of Houston. The bride, daughter of Rhodes Semmes Baker Jr.	2	0	2.16	0	4
church/NN/br-a17/2228	0.0650672318989744	-0.0434156858604491	church	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 Burgher Jr. seated guests. A reception was held at the <font color=green>church</font> . The First Christian Church of Pampa was the setting for	5	4	2.73	0.8	7
